date_key,stock_key,open_price,high_price,low_price,close_price,trading_volume,price_change,price_change_pct,price_amplitude,volume_change_pct,trading_value,audit_key,_created_at,_updated_at,_source_file
20180830,1,18.34,19.05,18.28,19.05,3286300,0.7100000000000009,0.03758169934640532,0.04198473282442746,0.4166246373625426,62604015.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180831,1,18.99,19.1,18.72,18.77,2336200,-0.21999999999999886,-0.014698162729658848,0.020010531858873228,-0.2891093326841737,43850474.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180904,1,18.55,18.55,17.57,17.74,4088990,-0.8100000000000023,-0.05487480021310609,0.052830188679245306,0.7502739491481893,72538682.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180905,1,17.57,18.2,17.54,18.06,3283340,0.48999999999999844,0.018038331454340417,0.03756402959590211,-0.19702909520443923,59297120.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180906,1,18.06,18.12,17.68,17.87,1923190,-0.18999999999999773,-0.01052048726467314,0.02436323366555932,-0.41425804211565054,34367405.300000004,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180907,1,17.74,18.64,17.74,18.5,3171020,0.7600000000000016,0.03525461667599328,0.05073280721533271,0.6488334485932228,58663870.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180910,1,18.45,18.83,18.28,18.55,3078830,0.10000000000000142,0.002702702702702675,0.029810298102980876,-0.029072664316213692,57112296.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180911,1,18.55,19.32,18.5,19.26,4371130,0.7100000000000009,0.03827493261455528,0.04420485175202158,0.41973736776632675,84187963.80000001,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180912,1,19.37,19.43,18.96,18.96,2528070,-0.41000000000000014,-0.015576323987538943,0.02426432627774904,-0.42164383122899574,47932207.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180913,1,19.21,19.37,18.83,19.1,2984670,-0.10999999999999943,0.007383966244725704,0.028110359187923095,0.18061208748175495,57007197.00000001,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180914,1,19.26,19.37,18.94,19.02,1656240,-0.240000000000002,-0.004188481675392763,0.022326064382139132,-0.44508438118786997,31501684.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180917,1,18.94,19.15,18.66,18.66,2164200,-0.28000000000000114,-0.018927444794952675,0.025871172122491997,0.30669468193015503,40383972.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180918,1,18.45,19.26,18.28,19.24,4127500,0.7899999999999991,0.03108252947481227,0.053116531165311676,0.9071712411052584,79413100.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180919,1,19.37,19.62,19.21,19.26,2943070,-0.10999999999999943,0.0010395010395012338,0.02116675271037688,-0.2869606299212598,56683528.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180920,1,19.26,19.51,19.02,19.37,2304800,0.10999999999999943,0.005711318795430964,0.02544132917964704,-0.21687217769200184,44643976.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180921,1,19.48,19.51,18.91,19.26,4631020,-0.21999999999999886,-0.005678884873515755,0.03080082135523621,1.0092936480388754,89193445.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180924,1,19.26,19.43,19.02,19.05,2423940,-0.21000000000000085,-0.010903426791277315,0.021287642782969893,-0.4765861516469374,46176057.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180925,1,18.96,19.43,18.88,19.1,1820120,0.14000000000000057,0.002624671916010568,0.02900843881856544,-0.2491068260765531,34764292.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180926,1,19.07,19.35,19.05,19.05,1956500,-0.019999999999999574,-0.002617801047120505,0.01573151546932358,0.07492912555216136,37271325.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180927,1,19.1,19.13,18.91,18.91,2074090,-0.19000000000000128,-0.0073490813648294795,0.011518324607329782,0.06010222335803728,39221041.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20180928,1,19.05,19.45,18.94,19.21,2822910,0.16000000000000014,0.015864621893178166,0.026771653543306982,0.3610354420492843,54228101.1,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181001,1,19.21,19.37,18.88,18.96,1733190,-0.25,-0.013014055179593975,0.025507548152004268,-0.3860271847136466,32861282.400000002,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181002,1,18.99,19.86,18.83,19.76,5199330,0.7700000000000031,0.04219409282700415,0.054239073196419234,1.9998615270108875,102738760.80000001,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181003,1,19.81,20.06,19.76,20.0,2361360,0.19000000000000128,0.012145748987854255,0.015143866733972599,-0.5458337901229582,47227200.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181004,1,20.03,20.08,19.81,20.06,1879790,0.029999999999997584,0.0029999999999998916,0.01347978032950572,-0.20393756140529185,37708587.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181005,1,19.86,19.97,19.37,19.37,2834960,-0.48999999999999844,-0.03439680957128599,0.03021148036253766,0.508125907681177,54913175.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181008,1,19.21,19.76,19.05,19.65,3268360,0.4399999999999977,0.01445534331440368,0.03695991671004689,0.1528769365352598,64223273.99999999,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181009,1,19.7,19.92,19.54,19.7,1270140,0.0,0.0025445292620864812,0.019289340101522973,-0.6113830789753882,25021758.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181010,1,19.76,19.76,19.21,19.29,2080020,-0.4700000000000024,-0.020812182741116736,0.027834008097166026,0.6376304974254807,40123585.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181011,1,18.06,18.72,17.95,17.95,6573500,-0.10999999999999943,-0.06946604458268535,0.04263565891472866,2.1603061509023953,117994325.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181012,1,18.01,18.64,17.46,18.45,2660970,0.4399999999999977,0.027855153203342642,0.06551915602443086,-0.5951973834334829,49094896.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181015,1,18.55,18.55,17.79,17.79,1199560,-0.7600000000000016,-0.03577235772357723,0.04097035040431275,-0.5492019827356189,21340172.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181016,1,17.79,18.28,17.79,18.28,1574440,0.490000000000002,0.02754356379988776,0.02754356379988769,0.3125145886825169,28780763.200000003,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181017,1,18.55,18.99,18.53,18.88,2870340,0.3299999999999983,0.03282275711159732,0.02479784366576805,0.8230863037016336,54192019.199999996,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181018,1,18.77,19.18,18.45,18.88,3352560,0.10999999999999943,0.0,0.03889184869472565,0.16800100336545487,63296332.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181019,1,18.55,18.96,18.45,18.88,2010830,0.3299999999999983,0.0,0.027493261455525688,-0.4002105853437373,37964470.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181022,1,19.1,19.35,18.94,19.1,3643590,0.0,0.011652542372881491,0.02146596858638744,0.8119831114514902,69592569.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181023,1,18.99,19.21,18.28,19.05,3648830,0.060000000000002274,-0.002617801047120505,0.048973143759873605,0.0014381420522067145,69510211.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181024,1,19.05,19.1,17.79,17.79,2230710,-1.2600000000000016,-0.06614173228346465,0.06876640419947518,-0.38865060855123423,39684330.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181025,1,16.56,17.46,16.56,17.03,4592300,0.4700000000000024,-0.042720629567172486,0.05434782608695665,1.0586719026677605,78206869.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181026,1,17.46,17.63,16.7,16.7,1877950,-0.7600000000000016,-0.019377568995889716,0.05326460481099655,-0.591065479171657,31361765.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181029,1,16.64,16.81,15.72,15.77,2482950,-0.870000000000001,-0.055688622754491046,0.06550480769230757,0.32215980191165894,39156121.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181030,1,15.55,16.21,15.06,15.06,3140410,-0.4900000000000002,-0.04502219403931507,0.0739549839228296,0.26478986689220485,47294574.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181031,1,15.55,16.1,15.39,16.1,1670350,0.5500000000000007,0.06905710491367878,0.04565916398713832,-0.4681108517677628,26892635.000000004,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181101,1,17.16,17.19,16.54,16.56,2974110,-0.6000000000000014,0.02857142857142847,0.037878787878788005,0.7805310264315861,49251261.599999994,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181102,1,16.92,17.71,16.81,17.71,3469490,0.7899999999999991,0.06944444444444464,0.053191489361702246,0.16656411497893497,61444667.900000006,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181105,1,17.46,17.9,17.24,17.9,1732340,0.4399999999999977,0.010728402032749829,0.03780068728522337,-0.5006931854537698,31008885.999999996,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181106,1,18.01,18.09,17.38,17.46,1834970,-0.5500000000000007,-0.024581005586592042,0.039422543031649125,0.05924356650542051,32038576.200000003,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181107,1,17.46,17.93,17.41,17.71,2117240,0.25,0.014318442153493649,0.02978235967926687,0.153828127980294,37496320.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181108,1,18.28,18.28,17.68,17.71,1728670,-0.5700000000000003,0.0,0.03282275711159745,-0.18352666679261675,30614745.700000003,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181109,1,17.57,17.74,17.27,17.3,1790150,-0.2699999999999996,-0.023150762281197057,0.02675014228799083,0.03556491406688389,30969595.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181112,1,16.97,17.71,16.97,17.57,1332890,0.6000000000000014,0.015606936416185047,0.04360636417206848,-0.2554311091249337,23418877.3,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181113,1,17.08,17.33,16.92,16.92,2054350,-0.1599999999999966,-0.03699487763232778,0.024004683840749216,0.5412749739288314,34759602.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181114,1,16.92,17.19,16.37,16.37,1511410,-0.5500000000000007,-0.03250591016548465,0.048463356973995286,-0.26428797429843986,24741781.700000003,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181115,1,16.37,17.35,16.32,16.92,1574190,0.5500000000000007,0.03359804520464271,0.0629199755650581,0.04153737238737332,26635294.800000004,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181116,1,17.19,17.71,17.19,17.57,2339880,0.379999999999999,0.038416075650118175,0.030250145433391478,0.48640253082537677,41111691.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181119,1,17.57,17.76,17.46,17.57,1520580,0.0,0.0,0.017074558907228272,-0.35014616134160725,26716590.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181120,1,17.16,17.46,17.16,17.3,1301980,0.14000000000000057,-0.015367103016505346,0.017482517482517525,-0.14376093332807216,22524254.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181121,1,17.03,17.57,17.0,17.46,1747970,0.4299999999999997,0.009248554913294793,0.0334703464474457,0.34254750456996264,30519556.200000003,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181122,1,17.57,17.71,17.35,17.38,1866110,-0.19000000000000128,-0.004581901489118079,0.020489470688673843,0.0675869723164586,32432991.799999997,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181123,1,17.35,17.52,17.24,17.3,1340870,-0.05000000000000071,-0.00460299194476399,0.01613832853025943,-0.28146250756922153,23197051.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181126,1,17.14,17.44,17.14,17.27,790910,0.129999999999999,-0.001734104046242857,0.01750291715285885,-0.4101516179793716,13659015.7,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181127,1,17.41,17.46,16.92,17.16,1382030,-0.25,-0.006369426751592355,0.031016657093624306,0.7473922443767307,23715634.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181128,1,17.16,17.27,17.08,17.22,764130,0.05999999999999872,0.0034965034965033226,0.011072261072261147,-0.4470959385830988,13158318.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181129,1,17.22,17.46,17.05,17.05,2480990,-0.16999999999999815,-0.009872241579558572,0.02380952380952382,2.246816641147449,42300879.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181130,1,16.7,17.35,16.7,17.14,2611400,0.4400000000000013,0.005278592375366653,0.03892215568862288,0.052563694331698274,44759396.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181203,1,17.46,18.31,17.35,18.31,3464870,0.8499999999999979,0.0682613768961493,0.05498281786941565,0.3268246917362334,63441769.699999996,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181204,1,18.31,18.61,18.12,18.23,2374250,-0.0799999999999983,-0.0043691971600217094,0.026761332605133723,-0.3147650561204316,43282577.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181205,1,18.01,18.58,17.9,18.47,2574670,0.4599999999999973,0.013165112452002026,0.03775680177679065,0.08441402548173116,47554154.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181206,1,18.39,18.47,18.12,18.39,1984110,0.0,-0.0043313481321060054,0.01903208265361598,-0.22937308470600115,36487782.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181207,1,18.45,18.77,18.36,18.39,1220210,-0.05999999999999872,0.0,0.02222222222222223,-0.38500889567614693,22439661.900000002,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181210,1,18.39,18.61,18.15,18.39,1556580,0.0,0.0,0.02501359434475263,0.2756656641069979,28625506.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181211,1,18.39,18.47,18.23,18.31,1148790,-0.08000000000000185,-0.004350190320826619,0.013050570962479522,-0.26197818293952124,21034344.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181212,1,18.39,18.91,18.23,18.91,2225990,0.5199999999999996,0.03276897870016393,0.03697661772702554,0.9376822569834347,42093470.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181213,1,19.07,19.07,18.72,18.72,1610470,-0.3500000000000014,-0.01004759386567955,0.018353434714210876,-0.2765151685317544,30147998.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181214,1,18.66,18.99,18.45,18.5,1214630,-0.16000000000000014,-0.01175213675213671,0.02893890675241153,-0.24579160120958476,22470655.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181217,1,18.25,18.58,18.12,18.12,2272850,-0.129999999999999,-0.020540540540540442,0.025205479452054647,0.8712282752772449,41184042.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181218,1,17.84,18.36,17.74,18.36,2348370,0.5199999999999996,0.013245033112582627,0.03475336322869961,0.03322700574168991,43116073.199999996,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181219,1,18.36,18.53,18.17,18.17,1314340,-0.18999999999999773,-0.010348583877995532,0.01960784313725487,-0.4403181781405826,23881557.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181220,1,18.28,18.69,18.23,18.53,1635620,0.25,0.019812878370941034,0.025164113785558034,0.2444420773924556,30308038.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181221,1,18.45,18.58,18.23,18.55,706310,0.10000000000000142,0.0010793308148946412,0.018970189701896904,-0.5681698683068195,13102050.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181224,1,18.55,18.96,18.45,18.55,1857900,0.0,0.0,0.027493261455525688,1.630431396978664,34464045.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181225,1,18.12,18.42,17.3,17.87,1827680,-0.25,-0.03665768194070074,0.061810154525386365,-0.016265676301200238,32660641.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181226,1,17.87,18.25,17.76,17.79,1036860,-0.08000000000000185,-0.004476776720761189,0.027420257414661354,-0.4326906241792874,18445739.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181227,1,18.45,18.8,18.31,18.55,1643520,0.10000000000000142,0.04272062956717271,0.026558265582655935,0.5850934552398588,30487296.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20181228,1,18.45,18.77,18.36,18.77,2131820,0.3200000000000003,0.011859838274932644,0.02222222222222223,0.29710621105919,40014261.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190102,1,18.77,18.77,18.25,18.28,805700,-0.48999999999999844,-0.026105487480021283,0.02770378263185933,-0.6220600238294041,14728196.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190103,1,18.28,18.45,17.46,17.46,1107500,-0.8200000000000003,-0.0448577680525164,0.05415754923413558,0.3745811095941418,19336950.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190104,1,17.19,17.44,16.81,17.22,1457300,0.029999999999997584,-0.013745704467354014,0.03664921465968601,0.3158465011286682,25094706.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190107,1,17.46,18.01,17.46,17.63,806060,0.16999999999999815,0.023809523809523725,0.03150057273768618,-0.44688121869210184,14210837.799999999,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190108,1,17.79,17.79,17.41,17.46,558540,-0.3299999999999983,-0.009642654566080489,0.02136031478358623,-0.3070739150931693,9752108.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190109,1,17.63,18.04,17.52,18.01,1075730,0.38000000000000256,0.03150057273768625,0.029495178672716938,0.9259677015075016,19373897.3,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190110,1,18.01,18.06,17.74,17.74,410690,-0.2700000000000031,-0.014991671293725917,0.017767906718489743,-0.6182220445650861,7285640.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190111,1,17.74,17.9,17.38,17.41,941940,-0.3299999999999983,-0.018602029312288493,0.029312288613303247,1.2935547493243078,16399175.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190114,1,17.41,17.65,17.16,17.41,755920,0.0,0.0,0.028144744399770157,-0.1974860394504958,13160567.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190115,1,17.33,17.9,17.33,17.74,580710,0.41000000000000014,0.018954623779436908,0.03289094056549338,-0.23178378664408927,10301795.399999999,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190116,1,17.84,17.87,17.57,17.57,363680,-0.2699999999999996,-0.009582863585118284,0.01681614349775789,-0.37373215546486194,6389857.600000001,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190117,1,17.57,17.68,17.41,17.44,297560,-0.129999999999999,-0.007398975526465512,0.015367103016505382,-0.1818081830180378,5189446.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190118,1,17.44,17.63,17.27,17.3,509140,-0.14000000000000057,-0.008027522935779796,0.020642201834862352,0.7110498722946632,8808122.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190121,1,17.46,18.2,17.3,17.93,1207560,0.46999999999999886,0.03641618497109822,0.051546391752577234,1.3717641513139802,21651550.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190122,1,17.95,18.06,17.84,17.87,563940,-0.0799999999999983,-0.003346346904629094,0.01225626740947069,-0.532992149458412,10077607.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190123,1,17.68,17.93,17.52,17.84,432860,0.16000000000000014,-0.0016787912702854735,0.023190045248868786,-0.23243607475972616,7722222.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190124,1,17.76,17.93,17.74,17.74,579540,-0.020000000000003126,-0.005605381165919354,0.01069819819819827,0.338862449752807,10281039.6,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190125,1,17.84,17.84,17.46,17.49,570980,-0.3500000000000014,-0.014092446448703444,0.021300448430493217,-0.014770335093349907,9986440.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190128,1,17.49,17.65,17.35,17.41,545190,-0.0799999999999983,-0.004574042309891224,0.017152658662092462,-0.04516795684612418,9491757.9,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190129,1,17.41,17.41,17.22,17.3,635890,-0.10999999999999943,-0.006318207926478969,0.010913268236645679,0.16636401988297655,11000897.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190130,1,17.41,17.6,17.24,17.3,429410,-0.10999999999999943,0.0,0.02067777139574974,-0.3247102486279073,7428793.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190131,1,17.57,17.57,17.19,17.19,678130,-0.379999999999999,-0.0063583815028901425,0.021627774615822368,0.5792133392329009,11657054.700000001,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190201,1,17.16,17.38,17.14,17.24,537050,0.0799999999999983,0.002908667830133549,0.013986013986013894,-0.20804270567590288,9258742.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190211,1,17.38,17.6,17.35,17.44,631710,0.060000000000002274,0.011600928074246175,0.014384349827387804,0.17625919374359933,11017022.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190212,1,17.49,17.84,17.49,17.71,1395780,0.22000000000000242,0.015481651376146655,0.02001143510577481,1.2095265232464265,24719263.8,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190213,1,17.76,17.79,17.6,17.74,1557810,-0.020000000000003126,0.0016939582156971777,0.01069819819819807,0.11608562954047197,27635549.4,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190214,1,17.74,17.76,17.65,17.68,1018550,-0.05999999999999872,-0.0033821871476887866,0.006200676437429707,-0.3461654502153665,18007964.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190215,1,17.65,18.45,17.52,18.09,1622530,0.4400000000000013,0.023190045248868696,0.0526912181303116,0.5929802169751117,29351567.7,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190218,1,18.28,18.39,18.12,18.28,955540,0.0,0.010503040353786686,0.014770240700218795,-0.4110802265597554,17467271.2,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190219,1,18.28,18.42,17.95,17.95,1143130,-0.33000000000000185,-0.018052516411378616,0.025711159737418075,0.1963183121585701,20519183.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190220,1,17.9,19.05,17.82,18.55,2361110,0.6500000000000021,0.033426183844011303,0.0687150837988827,1.0654781170995427,43798590.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190221,1,18.69,18.91,18.55,18.69,2157870,0.0,0.007547169811320753,0.019261637239165297,-0.08607815815442732,40330590.300000004,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190222,1,18.66,18.94,18.55,18.55,1459730,-0.10999999999999943,-0.0074906367041198685,0.02090032154340839,-0.3235320014644071,27077991.5,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
20190225,1,18.83,18.83,18.39,18.55,1687500,-0.2799999999999976,0.0,0.023366967604885703,0.15603570523315957,31303125.0,20260709000520,2026-07-08 17:05:20.921574,2026-07-08 17:05:20.921574,consolidated_price_history
